"rt","m.z","p.value","mode"
1.454,896.45065,0.855249554572693,"positive"
1.031,896.52484,0.863132276910795,"positive"
0.375,896.56234,0.848509342056148,"positive"
0.532,896.58082,0.332761152993624,"positive"
0.637,896.58309,0.771754154790557,"positive"
0.32,896.71597,0.66816916966153,"positive"
0.32,896.76904,0.339270660943302,"positive"
0.321,896.83216,0.0139003751400554,"positive"
0.32,896.86032,0.176700457842565,"positive"
0.322,896.9718,0.81894083263025,"positive"
0.517,897.09999,0.432430541893112,"positive"
1.449,897.45245,0.926660876436909,"positive"
2.703,897.48855,0.152943239232018,"positive"
1.032,897.52852,0.748235124398938,"positive"
0.539,897.5491,0.5387941753587,"positive"
1.035,897.57907,0.441882473812007,"positive"
0.646,897.59379,0.237787506834081,"positive"
0.411,898.54119,0.908520029979115,"positive"
0.468,898.60852,0.407615695515427,"positive"
0.32,898.69464,0.471121636024138,"positive"
0.322,898.89548,0.181784902085341,"positive"
0.321,898.93827,0.115561585924634,"positive"
0.378,899.11957,0.954445135465544,"positive"
0.569,899.22608,0.487877136017847,"positive"
0.34,899.50754,0.794282038823832,"positive"
0.484,899.51776,0.296394181578698,"positive"
1.041,899.55339,0.07173888675781,"positive"
0.569,899.56025,0.714892187579226,"positive"
2.095,899.63606,0.389833035015316,"positive"
0.569,899.89548,0.971140861256448,"positive"
1.074,900.0736,0.63347479990473,"positive"
0.461,900.11653,0.29827928353017,"positive"
0.38,900.53362,0.233644053988453,"positive"
2.692,900.56009,0.366412379844478,"positive"
2.112,900.57895,0.431763512149227,"positive"
0.322,901.03839,0.666848480787835,"positive"
0.469,901.12501,0.779136233936302,"positive"
0.393,901.35346,0.471938136826289,"positive"
0.402,901.43672,0.278357432099803,"positive"
0.55,901.48662,0.249510790667127,"positive"
2.735,901.51985,0.943842025652445,"positive"
1.096,901.58616,0.351452417199596,"positive"
0.682,901.62332,0.107518245382029,"positive"
1.002,902.08855,0.0620431120819996,"positive"
0.551,902.56543,0.102763602857377,"positive"
0.328,902.62019,0.425876300483439,"positive"
7.447,902.817,0.276784227314736,"positive"
0.32,902.96045,0.930823638465866,"positive"
1.247,903.70099,0.967657927884131,"positive"
0.322,903.81976,0.558904349621951,"positive"
0.533,904.09563,0.204436987058547,"positive"
1.252,904.45706,0.544566659284214,"positive"
2.679,904.51078,0.515270509790249,"positive"
2.678,904.59156,0.225073487482257,"positive"
0.499,904.61992,0.689579126573553,"positive"
0.436,904.69268,0.233107852865361,"positive"
0.354,904.69327,0.592974840266722,"positive"
7.467,904.8311,0.741776924107687,"positive"
0.492,904.83517,0.183095333223408,"positive"
0.45,905.01056,0.514435031142721,"positive"
0.382,905.44646,0.378352454648587,"positive"
5.644,905.48287,0.0116314163224272,"positive"
1.029,905.52395,0.305770363680211,"positive"
0.348,905.63388,0.588293564371114,"positive"
0.354,905.69437,0.548512838040379,"positive"
0.322,905.75496,0.544452696438871,"positive"
0.373,906.12666,0.901109241030438,"positive"
0.33,906.48241,0.93387827020256,"positive"
0.683,906.5254,0.0660883204463294,"positive"
0.425,906.54501,0.440446143078157,"positive"
2.703,906.60425,0.839449978061759,"positive"
4.096,906.82469,0.0115254023513262,"positive"
0.495,906.84436,0.172123392633203,"positive"
0.39,907.11959,0.517682448272523,"positive"
7.512,907.85157,0.598138450639189,"positive"
1.029,908.56615,0.317374227268252,"positive"
0.364,908.56995,0.5165569888592,"positive"
0.699,908.61788,0.404050095107467,"positive"
0.534,908.62096,0.310781275990694,"positive"
1.251,908.71966,0.236680441531975,"positive"
0.323,908.78936,0.370726677852961,"positive"
4.103,908.82991,0.0481348007388228,"positive"
2.68,909.54542,0.766806453532779,"positive"
0.366,909.57064,0.253920567825144,"positive"
4.112,909.90972,0.291760077028118,"positive"
0.428,909.97916,0.323969369089264,"positive"
0.387,910.53291,0.918752403249408,"positive"
0.538,910.5375,0.649901139218895,"positive"
1.033,910.53812,0.385898399033674,"positive"
0.724,910.55591,0.275580807157335,"positive"
0.402,910.56194,0.450626307130312,"positive"
0.478,910.59613,0.871349136607864,"positive"
0.513,910.62855,0.473155958981461,"positive"
0.481,910.65895,0.558268942140766,"positive"
0.322,910.74742,0.408898583169539,"positive"
0.479,911.60032,0.980243432505889,"positive"
0.391,912.47069,0.614646221699695,"positive"
1.073,912.53536,0.988708227973076,"positive"
1.821,912.57777,0.941063181525363,"positive"
1.206,912.57882,0.705336127194471,"positive"
0.99,912.57892,0.490771759672684,"positive"
1.709,912.57941,0.529463496942445,"positive"
2.02,912.57974,0.586224064825716,"positive"
1.921,912.5801,0.404057168803926,"positive"
0.538,912.60629,0.496003542686248,"positive"
1.247,912.62069,0.707528978901637,"positive"
0.421,912.62559,0.253735836648754,"positive"
0.337,912.71265,0.744477609985456,"positive"
0.391,913.46584,0.591983430053386,"positive"
1.03,913.51014,0.34301466388739,"positive"
0.413,913.52427,0.554299581301232,"positive"
0.4,913.55964,0.995294046247261,"positive"
6.165,913.84246,0.579308042308408,"positive"
0.384,914.12438,0.456381722577291,"positive"
0.502,914.13029,0.789537499970892,"positive"
0.382,914.15828,0.511315824854954,"positive"
6.166,914.17928,0.989855194319857,"positive"
1.25,914.49408,0.961004681563182,"positive"
6.166,914.51301,0.996530568114929,"positive"
0.441,914.53474,0.807425682877775,"positive"
1.063,914.59567,0.334896413567084,"positive"
0.992,914.59603,0.0538483561959439,"positive"
1.248,914.63538,0.409498344182065,"positive"
0.462,914.64055,0.13513042454893,"positive"
0.321,914.72462,0.542265613819308,"positive"
1.01,915.12497,0.433043189535632,"positive"
0.537,915.61318,0.0267335889876061,"positive"
0.318,915.68552,0.0784808699560864,"positive"
0.419,916.09922,0.221252839118021,"positive"
0.998,916.10155,0.360265375714118,"positive"
0.462,916.14418,0.145506551154383,"positive"
1.027,916.55169,0.322208983678253,"positive"
0.702,916.56282,0.370984103559699,"positive"
1.251,916.65185,0.15671493830657,"positive"
0.32,916.73766,0.569159203012841,"positive"
0.433,916.74206,0.00932579746067972,"positive"
0.322,916.83115,0.982036071245479,"positive"
0.541,917.11955,0.496569961760231,"positive"
1.037,917.49105,0.0438414049917788,"positive"
0.441,917.53911,0.246674438207511,"positive"
1.109,917.57068,0.659054321231877,"positive"
0.435,917.59932,0.86087377452916,"positive"
0.433,917.65967,0.496778601493407,"positive"
0.318,917.69936,0.35184964661424,"positive"
2.049,917.9334,0.587534716496018,"positive"
1.02,918.51609,0.93159661637404,"positive"
1.259,918.67051,0.509758949868099,"positive"
0.32,918.75508,0.556244714912197,"positive"
0.537,919.12063,0.536635045047504,"positive"
0.571,919.50494,0.500361874269789,"positive"
1.026,919.59204,0.328123722278548,"positive"
0.32,920.30578,0.515268324181251,"positive"
0.496,920.55814,0.370591769617532,"positive"
0.38,920.63143,0.720703507257938,"positive"
0.662,920.72501,0.781907227604016,"positive"
0.323,920.83135,0.533976196867106,"positive"
0.32,920.92499,0.468304581578178,"positive"
0.468,921.62929,0.240438952018309,"positive"
0.455,921.69094,0.906562967818993,"positive"
0.317,921.72232,0.547386632118256,"positive"
0.407,921.96308,0.100196828596065,"positive"
0.48,923.06379,0.489647224795256,"positive"
0.999,923.09251,0.864891011492815,"positive"
0.472,923.51273,0.537931198202837,"positive"
0.38,923.5399,0.348127707909777,"positive"
0.485,923.57071,0.69115552691151,"positive"
1.011,923.59857,0.0541823218307236,"positive"
0.699,923.63952,0.30758521565789,"positive"
0.492,924.01913,0.638889349788316,"positive"
1.172,924.1018,0.195945625827952,"positive"
0.706,924.13686,0.953444055203359,"positive"
0.327,924.27107,0.988668448448208,"positive"
0.388,924.5977,0.505967412027937,"positive"
0.856,924.61357,0.194235369292881,"positive"
0.72,924.61459,0.538046308398812,"positive"
0.328,925.2713,0.56418290588761,"positive"
2.679,925.51762,0.20799048010645,"positive"
0.72,925.61806,0.15509135193103,"positive"
0.46,926.02102,0.555116388965493,"positive"
1.032,926.05885,0.436023231110996,"positive"
0.463,926.52546,0.977074730927277,"positive"
0.387,926.57336,0.86028638453657,"positive"
1.117,926.59269,0.230421134190597,"positive"
1.228,926.5933,0.909122989108069,"positive"
1.552,926.59404,0.446366654149637,"positive"
0.551,926.6631,0.486274235585627,"positive"
0.323,926.87753,0.553222220348636,"positive"
0.455,927.02645,0.484167581580321,"positive"
0.388,927.45047,0.454553974791303,"positive"
1.024,927.53812,0.22211268151662,"positive"
0.321,927.81814,0.549456797697371,"positive"
1.029,928.03876,0.201076741266024,"positive"
0.404,928.14368,0.388225375088391,"positive"
1.245,928.45393,0.883702886563572,"positive"
0.435,928.55119,0.821601338224256,"positive"
2.667,928.59127,0.458475706380926,"positive"
0.484,928.61913,0.908508012146095,"positive"
0.82,928.65206,0.829638848616001,"positive"
0.971,928.65482,0.880651627626999,"positive"
0.319,928.74507,0.614125716715449,"positive"
2.083,929.11241,0.771930072012193,"positive"
1.98,929.11479,0.500752928297204,"positive"
0.32,929.66473,0.883958296803878,"positive"
0.321,929.83424,0.073022250900894,"positive"
1.954,930.26285,0.454436769342096,"positive"
1.237,930.47045,0.1836287115469,"positive"
0.729,930.54269,0.791205296868548,"positive"
0.418,930.54432,0.676307920598007,"positive"
0.63,930.54555,0.156088918426421,"positive"
1.561,930.54651,0.109611629303952,"positive"
1.027,930.57681,0.208395813074581,"positive"
2.682,930.60042,0.694250040312057,"positive"
1.139,930.63523,0.504677437327258,"positive"
0.431,930.63528,0.945512097630344,"positive"
0.32,930.6833,0.549258075108175,"positive"
0.322,930.72364,0.929717553269991,"positive"
0.538,931.13529,0.244551547100259,"positive"
2.556,931.57812,0.257960554108681,"positive"
2.37,931.59912,0.180624082343896,"positive"
2.681,931.60479,0.695085952903045,"positive"
1.249,932.48746,0.815334938165269,"positive"
0.493,932.86326,0.376856411196081,"positive"
1.045,933.4668,0.111972149815224,"positive"
0.42,933.55255,0.48779494997327,"positive"
0.42,933.77042,0.797797343343438,"positive"
0.355,933.77285,0.696805582995795,"positive"
0.418,934.14738,0.539803361298398,"positive"
1.837,934.57379,0.160496730489231,"positive"
0.323,934.60489,0.389626891157734,"positive"
0.352,934.63789,0.313955837088272,"positive"
0.445,934.66846,0.402824143281737,"positive"
1.241,934.73193,0.00224324381446777,"positive"
0.32,934.74787,0.549304663843901,"positive"
0.392,935.47786,0.500076457528118,"positive"
1.03,935.52649,0.21590787596557,"positive"
2.253,935.6105,0.0141329723683208,"positive"
0.388,935.63837,0.407784804938246,"positive"
0.427,936.08108,0.465707426763692,"positive"
0.471,936.14507,0.191609162136149,"positive"
0.406,936.37908,0.530810789387857,"positive"
0.452,936.56599,0.652391274412839,"positive"
1.083,936.60813,0.142930647809336,"positive"
1.006,936.60882,0.00186189370773982,"positive"
0.353,936.61853,0.886986730154351,"positive"
0.469,936.65348,0.139946837042863,"positive"
0.388,936.68372,0.518173355886357,"positive"
0.324,936.74977,0.111291828878429,"positive"
0.323,936.82455,0.148304664786491,"positive"
0.475,937.24293,0.0658602180224713,"positive"
0.32,937.8034,0.523054745060171,"positive"
1.032,938.5645,0.131025724371383,"positive"
0.555,938.57503,0.691102890433596,"positive"
1.187,938.5758,0.429561025765415,"positive"
0.418,939.04532,0.757077584982047,"positive"
1.151,939.07731,0.750279703324185,"positive"
0.383,939.13918,0.530845055152226,"positive"
1.037,939.54774,0.044963561815711,"positive"
0.541,939.63687,0.306713596692039,"positive"
0.478,939.66602,0.212140789072901,"positive"
0.318,939.68812,0.51650766524874,"positive"
1.04,940.55162,0.11459961595977,"positive"
0.38,940.58789,0.971622338483507,"positive"
0.544,940.63062,0.0883465216265373,"positive"
0.415,940.65102,0.161658158817218,"positive"
0.32,940.73911,0.510301560774697,"positive"
0.32,940.79222,0.826028099184862,"positive"
4.093,940.8181,0.447303958008511,"positive"
0.494,941.0396,0.314931822144573,"positive"
0.332,941.53906,0.915624291069849,"positive"
1.031,941.60794,0.205542215382529,"positive"
0.317,941.79203,0.733097849368535,"positive"
4.612,942.46539,0.0855995564132908,"positive"
0.418,942.56774,0.83065450573631,"positive"
0.48,942.63413,0.281548368024444,"positive"
0.951,942.66774,0.844511123891715,"positive"
0.319,942.70176,0.41710135225174,"positive"
0.32,942.75456,0.53022337714556,"positive"
0.383,943.14892,0.918228135267014,"positive"
0.789,943.17221,0.490255658139575,"positive"
0.4,943.36652,0.548640726101862,"positive"
2.676,943.47993,0.432769531659211,"positive"
0.393,943.48519,0.188974065761482,"positive"
0.477,943.64095,0.408990210391476,"positive"
0.499,944.56036,0.18781396631127,"positive"
0.462,944.59433,0.737783859355593,"positive"
0.319,944.71662,0.32932718917473,"positive"
0.321,944.82726,0.796979012871026,"positive"
0.621,945.58283,0.544539830896612,"positive"
1.174,945.61131,0.416270370254045,"positive"
1.577,946.63011,0.527934194765586,"positive"
2.677,947.49759,0.402744821462654,"positive"
0.437,947.55876,0.41763635297974,"positive"
0.546,947.57438,0.512962807527971,"positive"
0.472,948.11785,0.518553282414062,"positive"
0.355,948.50795,0.641449941560022,"positive"
0.372,948.5892,0.866938343319846,"positive"
0.516,948.64173,0.775828383191127,"positive"
0.358,948.68349,0.579818101994393,"positive"
0.447,948.71852,0.266308946287045,"positive"
1.031,949.5493,0.202564030388872,"positive"
1.84,949.5495,0.666748108973293,"positive"
0.376,949.58709,0.117529044743376,"positive"
0.714,950.55235,0.119709558784627,"positive"
0.433,950.64466,0.4917003263932,"positive"
0.353,950.81342,0.580763312356049,"positive"
2.001,951.12805,0.284365626353027,"positive"
1.892,951.1283,0.327062114112192,"positive"
1.847,951.5633,0.495690136579114,"positive"
1.813,951.6299,0.501060805784001,"positive"
0.537,951.63933,0.828552341659965,"positive"
0.32,951.74219,0.517010102537684,"positive"
0.32,951.81981,0.667132953707711,"positive"
0.473,952.08602,0.366511427414691,"positive"
2.007,952.13216,0.353504431741622,"positive"
0.529,952.14106,0.0560571227490823,"positive"
0.418,952.5784,0.866607784927124,"positive"
1.028,952.59095,0.15510667305016,"positive"
0.539,952.64542,0.527464579693835,"positive"
0.492,952.67651,0.446210902042912,"positive"
0.488,952.81549,0.309703873654333,"positive"
2.548,953.55789,0.471940713369287,"positive"
1.912,953.60656,0.699258132950217,"positive"
0.318,953.78363,0.0747170092392654,"positive"
1.244,954.46972,0.433924617036654,"positive"
0.545,954.56215,0.900538705248266,"positive"
0.462,954.58932,0.222194611169295,"positive"
0.373,954.60454,0.819393698922322,"positive"
0.576,954.60728,0.505789597691882,"positive"
2.269,954.61563,0.125119892311191,"positive"
0.402,954.66862,0.0328864108905669,"positive"
2.546,955.57681,0.522018724570786,"positive"
3.412,955.75469,0.375234533986896,"positive"
4.064,955.7559,0.570525174125059,"positive"
5.157,955.759,0.628471162788798,"positive"
0.423,956.16314,0.251713939029806,"positive"
0.37,956.46246,0.892694236862751,"positive"
1.248,956.4869,0.402295717188744,"positive"
0.43,956.5544,0.0607969055034778,"positive"
1.107,956.56278,0.729869001711851,"positive"
1.282,956.56872,0.819145169602945,"positive"
0.542,956.63498,0.684950231707675,"positive"
0.428,956.65087,0.18207093746134,"positive"
0.428,956.71514,0.285045355808786,"positive"
3.408,956.76387,0.398430122414526,"positive"
0.394,957.40497,0.346237304581229,"positive"
1.035,957.53756,0.141538020674286,"positive"
0.429,957.65448,0.176164081484461,"positive"
0.318,957.82013,0.726502901073684,"positive"
0.391,958.15231,0.618276739689205,"positive"
0.395,958.40295,0.436207110890749,"positive"
0.45,958.56079,0.717524749518158,"positive"
0.477,958.61414,0.522648039942611,"positive"
0.999,958.62163,0.495097955702977,"positive"
1.145,958.62169,0.0460028561616211,"positive"
1.068,958.6222,0.442792253394072,"positive"
0.477,958.66635,0.076744159769088,"positive"
0.326,958.68293,0.462768867668566,"positive"
0.327,958.7537,0.296976094066534,"positive"
0.485,959.23488,0.201496916092976,"positive"
1.029,960.57731,0.20115670367022,"positive"
0.441,960.60584,0.00776336624148812,"positive"
1.072,960.61208,0.0759643521476103,"positive"
0.947,960.61229,0.627758954095009,"positive"
0.442,960.71782,0.656348921936361,"positive"
0.44,960.74894,0.165957050867715,"positive"
1.033,961.58257,0.0738961428245668,"positive"
1.146,961.5987,0.303872118184054,"positive"
0.541,961.64723,0.146550248640865,"positive"
0.443,961.68666,0.366341400039193,"positive"
0.353,961.81876,0.771606559935886,"positive"
0.415,962.53606,0.51732071520097,"positive"
0.541,962.64059,0.179683444301705,"positive"
0.353,962.73587,0.613210792262253,"positive"
